,prd_name,prd_brand,prd_price,prd_capa,prd_ingredients,prd_exp,prd_category
412,하이드라 수분 앰플 나노 플러스,나인위시스,"19,500",30ml,"코코넛워터, 부틸렌글라이콜, 다이프로필렌글라이콜, 글리세린, 1,2-헥산다이올, 정제수, 베타인, 드럼스틱씨추출물, 카보머, 알지닌, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 잔탄검, 에틸헥실글리세린, 다이소듐이디티에이, 다이포타슘글리시리제이트, 풀루란, 프룩토올리고사카라이드, 소듐하이알루로네이트, 베타-글루칸, 말토덱스트린, 하이드롤라이즈드소듐하이알루로네이트, 락토바실러스/병풀추출발효여과물, 매스틱검, 글리세릴글루코사이드, 글라이신, 글루타믹애씨드, 류신, 메티오닌, 발린, 세린, 아스파틱애씨드, 아이소류신, 알라닌, 오르니틴, 타우린, 페닐알라닌, 프롤린, 히스티딘, 하이드로제네이티드레시틴, 소듐하이알루로네이트크로스폴리머, 포타슘하이알루로네이트, 하이드록시프로필트라이모늄하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 하이알루로닉애씨드, 마데카식애씨드, 아시아티코사이드, 아시아틱애씨드, 카프릴릭/카프릭트라이글리세라이드, 펜틸렌글라이콜, 소듐아세틸레이티드하이알루로네이트",제조일로 부터 36개월 / 개봉 후 12개월,세럼
413,하이드라 크림 앰플 더블 기획,나인위시스,"21,900",30ml*2EA,-하이드라 크림앰플(30ml),제조일로부터 3년,세럼
414,하이드라메모리 세럼,컴포트존,"89,000",30ml,"정제수, 글리세린, 스쿠알란, 다이카프릴릴에터, 하이드롤라이즈드효모추출물, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 다이카프릴릴카보네이트, 수박추출물, 향료, 소듐레불리네이트, 에스큘렌타렌즈콩추출물, 소듐아니세이트, 벤질알코올, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 사과추출물, 소듐하이드록사이드, o-시멘-5-올, 소듐하이알루로네이트, 잔탄검, 테트라소듐글루타메이트다이아세테이트, 요엽후박나무껍질추출물, 토코페롤, 소듐락테이트, 해바라기씨오일, 세틸하이드록시에틸셀룰로오스, 소듐벤조에이트, 포타슘솔베이트, 소듐피씨에이, 폴리글루쿠로닉애씨드, 레시틴",제조일로부터 36개월,세럼
415,하이드라비오 세럼,바이오더마,"40,000",40ml,"정제수, 글리세린, 자일리톨, 소듐폴리아크릴레이트, 다이메티콘, 사이클로펜타실록세인, 페녹시에탄올, 클로페네신, 트라이데세스-6, 다이소듐이디티에이, 나이아신아마이드, 피이지/피피지-18/18다이메티콘, 프룩토올리고사카라이드, 만니톨, 소듐하이알루로네이트, 헥실데칸올, 카프릴릭/카프릭트라이글리세라이드, 람노오스, 라미나리아 오크롤레우카추출물, 사과씨추출물, 유채스테롤, 토코페롤, 향료 ※제공된 성분은 동일 제품이라도 경우에 따라 변경될 수 있습니다. 최신정보는 제품 포장의 성분을 참고하시거나 본사 고객센터(02-523-7676)으로 연락 부탁 드립니다","제조일로부터 3년 이내의 상품을 순차적으로 발송, 개봉 후 6개월 사용 권장",세럼
416,하이드라비오 에센스로션,바이오더마,"35,000",200ml,"정제수, 메틸프로판다이올, 나이아신아마이드, 피피지-26-부테스-26, 피이지-40하이드로제네이티드캐스터오일, 소듐피씨에이, 다이소듐이디티에이, 살리실릭애씨드, 하이드록시에틸셀룰로오스, 만니톨, 소듐시트레이트, 토코페릴아세테이트, 자일리톨, 헥실데칸올, 세트리모늄브로마이드, 향료, 벤조트라이아졸릴도데실p-크레솔, 람노오스, 소듐하이드록사이드, 사과씨추출물, 유채스테롤, 토코페롤","제조일로부터 3년 이내의 상품을 순차적으로 발송, 개봉 후 6개월 사용 권장",세럼
417,하이드라비오 토너,바이오더마,"38,000",500ml,"정제수, 글리세린, 폴리솔베이트20, 다이소듐이디티에이, 세트리모늄브로마이드, 향료, 나이아신아마이드, 자일리톨, 알란토인, 프룩토올리고사카라이드, 만니톨, 헥실데칸올, 소듐하이드록사이드, 시트릭애씨드, 람노오스, 사과씨추출물, 유채스테롤, 토코페롤","제조일로부터 3년 이내의 상품을 순차적으로 발송, 개봉 후 6개월",스킨토너
418,하이드라스킨 세럼,달팡,"81,000",30ml,"정제수, 프로판디올, 글리세린, 부틸렌글라이콜, 메칠글루세스-20, 피이지-40하이드로제네이티드캐스터오일, 모근추출물, 석류나무추출물, 말라카이트추출물, 소듐하이알루로네이트, 토코페롤, 에칠헥실글리세린, 하이알루로닉애씨드, 트레할로스, 카프릴릴글라이콜, 소듐피씨에이, 소듐폴리아크릴레이트, 1,2-헥산디올, 폴리쿼터늄-51, 우레아, 카보머, 소듐카보머, 향료, 부틸페닐메칠프로피오날, 하이드록시이소헥실3-사이클로헥센카복스알데하이드, 헥실신남알, 알파-이소메칠이오논, 리모넨, 리날룰, 하이드록시시트로넬알, 테트라소듐이디티에이, 페녹시에탄올, 클로페네신, 포타슘소르베이트, 청색1호 (ILN36174)",제조일로부터 36개월,세럼
419,하이드로,프리메라,"38,000",-,"정제수, 부틸렌글라이콜, 하이드로제네이티드폴리(C6-14올레핀), 스쿠알란, 1,2-헥산다이올, 메도우폼씨오일, 글리세린, 락토바실러스발효용해물, 지치뿌리추출물, 하이드로제네이티드레시틴, 콜레스테롤, 향료, 카라기난, 글리세릴카프릴레이트, 토코페릴아세테이트, 다이소듐이디티에이, 에틸헥실글리세린, 아데노신, 말토덱스트린, 마데카소사이드, 콩폴리펩타이드, 사포닌, 달맞이꽃오일, 프로판다이올, 소듐하이알루로네이트, 토코페롤, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트크로스폴리머, 하이알루로닉애씨드, 소듐아세틸레이티드하이알루로네이트",개봉 후 12개월 이내 사용.,세럼
420,하이드리움 센텔라 아쿠아 수딩 앰플,코스알엑스,"24,000",40ml,"정제수, 병풀추출물, 다이프로필렌글라이콜, 글리세린, 1,2-헥산다이올, 베타인, 아이리쉬모스추출물, 사탕수수추출물, 펜틸렌글라이콜, 옥탄다이올, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 잔탄검, 에틸헥실글리세린, 알란토인, 마데카소사이드, 판테놀",상품 발송일 기준으로 사용기한이 18개월 이상 남아있는 제품부터 순차적으로 판매 (유통 기한 36개월 / 개봉 후 12개월 이내 사용 권장),세럼
421,하이알루론 부스팅에센스,유세린,"48,000",100ml,"정제수,변성알코올,글리세린,부틸렌글라이콜,판테놀,피이지-40하이드로제네이티드캐스터오일,페녹시에탄올,1,2-헥산다이올,향료,소듐하이알루로네이트,판토락톤,시트릭애씨드,소듐아스코빌포스페이트",제조일로부터 36개월,세럼
422,햄프씨드 세럼,라라레서피,"35,000",30ml/,"삼씨추출물(77.8 %), 글리세린, 정제수, 다이에톡시에틸석시네이트, 1,2-헥산다이올, 글리세레스-26, 프로판다이올, 글리세레스-25피씨에이아이소스테아레이트, 소듐폴리아크릴로일다이메틸타우레이트, 삼씨오일(2000 ppm), 소듐하이알루로네이트, 울금뿌리추출물, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 티트리잎추출물, 흰버드나무껍질추출물, 피브이엠/엠에이코폴리머, 아이비고드열매추출물, 홀리바질잎추출물, 4-터피네올, 가지열매추출물, 로즈마리잎오일, 참산호말추출물, 귤껍질추출물, 병풀추출물, 당느릅나무뿌리추출물, 칡뿌리추출물, 대왕송잎추출물, 달맞이꽃추출물, 동백나무꽃추출물, 효모발효물, 연꽃잎추출물, 삼나무잎추출물, 마데카소사이드, 마데카식애씨드, 아시아티코사이드, 아시아틱애씨드, 인도멀구슬나무잎추출물, 인도멀구슬나무꽃추출물, 다이소듐이디티에이, 펜틸렌글라이콜, 카프릴릴글라이콜, 펜타에리스리틸스테아레이트/카프레이트/카프릴레이트/아디페이트, 부틸렌글라이콜, 카보머, 에틸헥실글리세린, 하이드록시아세토페논, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 토코페롤, 폴리실리콘-15, 트로메타민, 향료",36개월,세럼
423,허니 세럼,아임프롬,"28,000",30ml,"글리세린,정제수,부틸렌글라이콜,다이메티콘,사이클로펜타실록세인,나이아신아마이드,피이지/피피지-18/18다이메티콘,운데케인,사이클로헥사실록세인,트라이데케인,1,2-헥산다이올,소듐클로라이드,다이메티콘/비닐다이메티콘크로스폴리머,피이지-10다이메티콘,다이스테아다이모늄헥토라이트,보스웰리아수지추출물,꿀추출물,아데노신,육계나무껍질추출물,울금뿌리추출물,레반,데실글루코사이드,올리브나무잎추출물,에틸헥실글리세린,다이소듐이디티에이,꽃가루추출물,페네틸알코올,대추나무씨추출물,병풀추출물,로얄젤리추출물,프로폴리스추출물,벌독,시트릭애씨드,아스코빅애씨드,마데카소사이드,향료,부틸페닐메틸프로피오날,제라니올,리모넨,시트랄,리날룰","제조년월일로부터 3년, 개봉 후 12개월 이내 사용 권장",세럼
424,헤라 옴므 파워부스팅 페이스 트리트먼트 110ML,헤라,"75,000",-,"정제수, 글리세린, 부틸렌글라이콜, 베타인, 나이아신아마이드, 메틸글루세스-20, 변성알코올, 1,2-헥산다이올, 스쿠알란, 다이메티콘, 메틸트라이메티콘, 세테아릴올리베이트, 카페인, 솔비탄올리베이트, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 글리세릴카프릴레이트, 폴리아크릴레이트-13, 다이소듐이디티에이, 트로메타민, 에틸헥실글리세린, 향료, 아데노신, 폴리아이소부텐, 마데카소사이드, 타우린, 리모넨, 폴리솔베이트20, 솔비탄아이소스테아레이트, 하이드롤라이즈드옥수수전분, 소나무잎추출물, 리날룰, 프로판다이올, 소듐하이알루로네이트, 하이알루로닉애씨드, 토코페롤, 아크릴레이트/스테아릴메타크릴레이트코폴리머, 하이드롤라이즈드하이알루로닉애씨드, 흰목이버섯포자낭과추출물, 소듐하이알루로네이트크로스폴리머, 잔탄검, 세라마이드엔피, 소듐아세틸레이티드하이알루로네이트","제조일로부터 36개월, 개봉후 12개월.",세럼
425,화이트 트러플 더블 레이어 리바이탈라이징 세럼,달바,"72,000",30ml,"정제수, 해바라기씨오일, 부틸렌글라이콜, 다이프로필렌글라이콜, 1,2-헥산다이올, 마카다미아씨오일, 흰서양송로추출물(10,000ppm), 토코페롤, 카프릴릭/카프릭트라이글리세라이드, 동백나무씨오일, 달맞이꽃오일, 올리브오일, 아보카도오일, 메도우폼씨오일, 알지닌, 카보머, 베타인, 판테놀, 토코페릴아세테이트, 자작나무수액, 프로방스장미꽃수, 에틸헥실글리세린, 글리세린, 돌콩오일, 다이포타슘글리시리제이트, 다이소듐이디티에이, 비타민나무열매오일, 하이드록시에틸우레아, 알로에베라잎추출물, 아데노신, 펜타에리스리틸테트라-다이-t-부틸하이드록시하이드로신나메이트, 비피다발효용해물, 오크라열매추출물, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트, 소듐팔미토일프롤린, 아나토씨오일, 바질꽃/잎/줄기추출물, 마트리카리아꽃추출물, 히비스커스꽃추출물, 라벤더꽃추출물, 레몬밤잎추출물, 페퍼민트잎추출물, 애플민트잎추출물, 베르가못잎추출물, 프로방스장미꽃추출물, 로즈마리잎추출물, 살비아잎추출물, 병풀추출물, 포타슘솔베이트, 데이지꽃추출물, 클로페네신, 프리지어추출물, 약모밀추출물, 에델바이스추출물, 마돈나백합꽃추출물, 뽕나무껍질추출물, 연꽃꽃추출물, 인삼추출물, 사우수레아인볼루크라타추출물, 귀리커넬추출물, 멕시칸치아씨추출물, 알바수련꽃추출물, 향료",제조일로부터 36개월,세럼
426,화이트 트러플 퍼스트 아로마틱 토너,달바,"29,000",155ml,"정제수, 다이프로필렌글라이콜, 네오펜틸글라이콜다이헵타노에이트, 글리세레스-26, 1,2-헥산다이올, 흰서양송로추출물(1,000ppm), 토코페롤, 하이드록시에틸우레아, 소듐클로라이드, 베타인, 아보카도오일, 다마스크장미꽃수, 부틸렌글라이콜, 솔비톨, 해바라기씨오일, 다이소듐이디티에이, 병풀추출물, 녹차추출물, 약모밀추출물, 쇠비름추출물, 아데노신, 올리브오일, 마카다미아씨오일, 동백나무씨오일, 달맞이꽃오일, 글루코노락톤, 글리세린, 돌콩오일, 비타민나무열매오일, 보검선인장줄기추출물, 밤껍질추출물, 감나무잎추출물, 아나토씨오일, 프로테아제, 파파인, 브로멜라인, 리파아제, 향료, 리날룰, 헥실신남알, 리모넨",제조일로부터 30개월,스킨토너
427,흑당근 비타A 레티놀 탄력 앰플,구달,"34,000",9ml*2,"정제수, 당근추출물(20%), 메틸프로판다이올, 글리세린, 다이프로필렌글라이콜, 1,2-헥산다이올, 카프릴릭/카프릭트라이글리세라이드, 나이아신아마이드, 폴리글리세린-3, 병풀추출물, 무화과추출물, 황벽나무껍질추출물, 쇠비름추출물, 로즈마리잎추출물, 마트리카리아꽃추출물, 귀리커넬추출물, 아티초크잎추출물, 돌콩추출물, 하이드로제네이티드레시틴, 녹차수, 소듐하이알루로네이트, 카놀라오일, 당근씨오일(0.004ppm), 해바라기씨오일, 베타인, 페닐트라이메티콘, 하이드록시에틸우레아, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 펜타에리스리틸테트라-다이-t-부틸하이드록시하이드로신나메이트, 소듐아크릴릭애씨드/엠에이코폴리머, 세라마이드엔피, 잔탄검, 엑토인, 부틸렌글라이콜, 수크로오스다이스테아레이트, 아데노신, 카보머, 다이소듐이디티에이, 트로메타민, 폴리쿼터늄-51, 베타-글루칸, 글리세릴스테아레이트, 레티놀(506IU), 에이치디아이/트라이메틸올헥실락톤크로스폴리머, 프로판다이올, 폴리비닐알코올, 토코페롤, 다이메틸실란올하이알루로네이트, 하이드롤라이즈드소듐하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 테트라하이드로피페린, 포타슘하이알루로네이트, 플로레틴, 하이알루로닉애씨드, 소듐하이알루로네이트크로스폴리머, 하이드록시프로필트라이모늄하이알루로네이트, 소듐하이알루로네이트다이메틸실란올, 소듐아세틸레이티드하이알루로네이트, 알지닌, 베타-카로틴, 토코페릴아세테이트, 페닐프로판올, 에틸헥실글리세린, 카프릴릴글라이콜",제조일로부터 30개월/ 개봉 후 6개월,세럼
