브랜드,시군구별,도로명주소,사업장명,위도,경도
투썸플레이스,성북구,"서울특별시 성북구 보문로 125, 1층 (보문동2가)",투썸플레이스 보문역점(A TWOSOME PLACE 보문역점),37.586121719272704,127.01578002060523
투썸플레이스,성북구,"서울특별시 성북구 화랑로 76, 코업스타클래스 1층 105-2 및 106호 (하월곡동)",투썸플레이스 월곡역 코업스타점,37.60182097691151,127.03755514609662
투썸플레이스,강북구,"서울특별시 강북구 월계로 183, 1층 (번동)",투썸플레이스 북서울꿈의숲점,37.62056371826359,127.04202389730241
투썸플레이스,강북구,"서울특별시 강북구 삼양로 685, 1,2,3층 (우이동)",투썸플레이스 북한산우이역점,37.66375462501848,127.00896391458396
투썸플레이스,도봉구,"서울특별시 도봉구 도봉로 696, 2층 (방학동)",투썸플레이스 방학역점,37.666348127183156,127.04049876314382
투썸플레이스,도봉구,"서울특별시 도봉구 도봉로 482, 지상1,2층 (창동)",투썸플레이스쌍문중앙점,37.64840268718739,127.03231024599839
투썸플레이스,송파구,"서울특별시 송파구 충민로 66, 가든파이브라이프 패션관동 지하1층 1029호 (문정동)",투썸플레이스송파장지역점,37.47764865866291,127.12210616264827
투썸플레이스,도봉구,"서울특별시 도봉구 노해로 381, 지상1층 (창동)",투썸플레이스창동역점,37.65254995690772,127.04757388623554
투썸플레이스,도봉구,"서울특별시 도봉구 노해로65길 14-3, 지상2층 (창동)",투썸플레이스(창동이마트점),37.65207475358135,127.04389599772415
투썸플레이스,도봉구,"서울특별시 도봉구 도봉산4가길 13-11, 1,2,3층 (도봉동)",투썸플레이스 도봉산입구점,37.68761112459602,127.03877252242668
투썸플레이스,도봉구,"서울특별시 도봉구 도봉로 578, 지상1층 (창동)",투썸플레이스(도봉보건소점),37.65623116673383,127.03687460691548
투썸플레이스,노원구,"서울특별시 노원구 동일로243길 13, 대성빌딩 1층 (상계동)",투썸플레이스 수락산역점,37.67823958140985,127.05143529855486
투썸플레이스,노원구,"서울특별시 노원구 한글비석로 242, 삼부프라자 지하1,1층 (중계동)",투썸플레이스 중계은행사거리점,37.64930968296671,127.07407328689588
투썸플레이스,노원구,"서울특별시 노원구 한글비석로 412, 1층 (상계동)",투썸플레이스상계점,37.661411813076064,127.06827218065703
투썸플레이스,노원구,"서울특별시 노원구 석계로1길 10, 2층 (월계동)",투썸플레이스,37.61561425574346,127.0612181746017
투썸플레이스,노원구,"서울특별시 노원구 노해로 449, 덕화빌딩 1,2층 (상계동)",투썸플레이스 노원구청점,37.654046022739166,127.05510908067244
투썸플레이스,노원구,"서울특별시 노원구 동일로 1374, 2층 (상계동)",투썸플레이스상계사거리점,37.651307148138436,127.05889176528446
투썸플레이스,은평구,"서울특별시 은평구 연서로 223, 2,3층 (갈현동)",투썸플레이스연신내점,37.618498569951456,126.916962796808
투썸플레이스,은평구,"서울특별시 은평구 진관길 7, 1층 (진관동)",투썸플레이스 은평한옥마을점,37.64230491756859,126.93641834900646
투썸플레이스,종로구,"서울특별시 종로구 동숭길 123, 드림아트센터 1층 (동숭동)",투썸플레이스 대학로아트점,37.58329408913924,127.00040155981111
투썸플레이스,마포구,"서울특별시 마포구 백범로 116, 동무마포타워 1층 (염리동)",투썸플레이스 대흥역점,37.54678897643214,126.94101244080831
투썸플레이스,은평구,"서울특별시 은평구 은평로 114, 1층 (응암동)",투썸플레이스 은평이마트점,37.59986095978683,126.91754469628665
투썸플레이스,서대문구,"서울특별시 서대문구 통일로 81, 본관1층 (미근동, 임광빌딩)",(주)투썸플레이스 임광빌딩점,37.56234699732482,126.96587443117247
투썸플레이스,서대문구,"서울특별시 서대문구 이화여대길 7, 2층 (대현동)",투썸플레이스 이대역점,37.557234656647445,126.94281002957871
투썸플레이스,서대문구,"서울특별시 서대문구 신촌로 1, 비303호 (창천동)",투썸플레이스 동교동삼거리점,37.55881885691734,126.92446908838625
투썸플레이스,서대문구,"서울특별시 서대문구 연세로 28, 1~4층 (창천동)",투썸플레이스 신촌연세로점,37.55808671879216,126.93424880292258
투썸플레이스,서대문구,"서울특별시 서대문구 모래내로 151, 101동 101호 (남가좌동, 디엠씨엘가)",투썸플레이스 가재울엘가점,37.569952539078976,126.91489511703294
투썸플레이스,마포구,"서울특별시 마포구 양화로 45, 몰동 지하1층 B169,170,171,172호 (서교동, 메세나폴리스)",투썸플레이스 합정메세나폴리스,37.55093476044729,126.91089226733881
투썸플레이스,마포구,"서울특별시 마포구 월드컵로36길 14 (성산동, 104,105,106,107호)",투썸플레이스 마포구청점,37.56595229200234,126.90013307692654
투썸플레이스,마포구,"서울특별시 마포구 양화로 153, 4층 (동교동, 일부)",씨제이씨지브이(주)홍대투썸,37.55642631983436,126.91986835588263
